,l1,l2,mean_exp,std_exp,mean_bound,std_bound,mean_v2_mean,mean_v2_std
147,117.16836363077164,17.08418044447899,0.6738930940628052,0.2659050524234772,128839.8819294538,129680.85240960418,7274.732317761538,961.3722636530554
148,117.33903855085373,17.04062210023403,0.7330895662307739,0.27038443088531494,111637.93652081379,112067.45970334674,5752.864197382227,975.6515263962312
149,115.28871500492096,16.83488819003105,0.6514745950698853,0.2655206024646759,71276.79598526089,71838.38850305426,5455.887456840113,674.1293925963982
150,118.16916006803513,17.15345337986946,0.6652699708938599,0.2807149291038513,87933.43078834692,88286.8697075358,5108.878660973358,1173.841299327838
151,116.73699522018433,16.87858536839485,0.7401983141899109,0.27735239267349243,101242.5838340889,102519.89920184569,5288.606292463018,580.6474528569917
152,116.55688318610191,17.009488686919212,0.66853266954422,0.29986104369163513,124567.9729715395,125399.05230956577,5103.316160360695,674.1652066165778
153,116.36299622058868,17.60703781247139,0.6303680539131165,0.2836850583553314,107239.61959132014,108103.38276233328,5667.963443114904,1031.892688159042
154,116.73565208911896,17.162637680768967,0.7286444306373596,0.293760746717453,95692.96984845703,96313.05016508201,6022.746652958211,1262.6215525778978
155,116.10882133245468,17.13040280342102,0.6402405500411987,0.2842612564563751,90121.81891424977,90775.99501421135,6408.133862167291,993.9419083690299
156,118.06095814704895,16.923992156982422,0.755939781665802,0.2891535758972168,112844.7375743711,113537.85858140305,6886.42838052593,580.0366798856296
157,116.11095094680786,17.53800755739212,0.6189954876899719,0.2543090581893921,98127.5825153837,99530.9724915374,5649.570108218023,915.8979267420235
158,114.22102171182632,17.192457735538483,0.6846197843551636,0.2669379413127899,106120.4041414871,106567.32398620463,6398.836936879653,783.2916186101313
159,114.62329965829849,17.171152472496033,0.6696823239326477,0.26208698749542236,88504.50395154522,89078.55440514849,6906.083770174507,793.0143243718563
160,115.46838328242302,16.93132670223713,0.7174393534660339,0.2808629870414734,93283.85396908666,94183.68899372152,4668.707370030827,651.7174801628845
161,116.61965173482895,16.770421534776688,0.6676972508430481,0.2577240467071533,84314.35775842611,85297.09596435442,5364.716631717332,957.9860028682037
162,115.73185765743256,16.656974524259567,0.7731502056121826,0.2862868309020996,118672.77246710939,119151.55765390028,6455.8595106783905,559.8699790443441
163,115.82600581645966,16.658622696995735,0.7223219871520996,0.26510491967201233,83041.2152623489,83926.96619012294,6069.123640679304,899.6239932552224
164,118.06786894798279,17.231175929307938,0.6627346277236938,0.2686116397380829,100689.74368119787,101595.4871961694,5765.491260436042,677.5244633113887
165,117.38431698083878,16.988651126623154,0.6118080615997314,0.2623307704925537,88725.00931531313,89101.9021706796,4707.64483122432,505.32758414395016
166,115.46839815378189,16.848464757204056,0.7355493903160095,0.2767527997493744,90967.41317394281,91777.92937582268,7086.412270577397,668.278873248593
167,115.1444582939148,16.936692029237747,0.667487621307373,0.25836893916130066,83667.82782184599,84534.72478813418,5514.953408999762,453.98492284200427
168,116.83846962451935,16.801583990454674,0.7296430468559265,0.2956153452396393,99158.1285079437,99546.44112986917,5772.82443183145,1001.0261275070679
169,118.12835609912872,17.262292355298996,0.6574286222457886,0.30189913511276245,99087.72242341563,99796.69044889323,5681.406527840956,772.7045837471262
170,116.55847364664078,17.09813791513443,0.6362431049346924,0.2905481159687042,92042.47708291447,92623.37893819842,5422.828688592545,842.7777925842083
171,116.29936528205872,17.26534166932106,0.6122531890869141,0.2641819715499878,115317.68895938162,115951.73464429019,5961.379996397359,807.8854390073576
172,118.13996112346649,17.2812217772007,0.6679190993309021,0.26830822229385376,94217.92738536015,94570.94754965461,6211.702479857244,777.1943251458283
173,119.06202864646912,17.39398217201233,0.7349514961242676,0.26002129912376404,105718.24123723575,106173.39261135657,6021.7699932451,889.8354776667405
174,117.75561127066612,16.866309106349945,0.6710322499275208,0.2584218680858612,118670.70206220253,119108.10416285359,5819.58615775864,619.0920750000341
175,118.21548360586166,17.330461263656616,0.7063379287719727,0.2835283875465393,94307.57918689962,94690.51920825153,5783.961964091715,893.9153406816872
176,116.48610645532608,17.15727750957012,0.616737961769104,0.2870229482650757,104284.18343071584,104945.54974638564,5511.127955004788,559.9656098364599
177,116.89083874225616,17.044767171144485,0.6298301815986633,0.30595216155052185,91193.11931811253,91936.5269785841,6175.842894121359,929.0859383186522
178,116.7904485464096,17.12628537416458,0.648367166519165,0.2595960795879364,98862.97197670524,99568.5798841745,5279.6784566006,833.9766124456868
179,118.68274998664856,17.41651076078415,0.6707090139389038,0.26452118158340454,89788.83929169875,90135.61670344921,6130.008011591577,701.554235310095
180,118.28360116481781,17.379785388708115,0.6267833709716797,0.26525643467903137,117744.52206590789,118203.81326954415,5354.491747861647,477.70035476298335
181,115.82064348459244,17.34793521463871,0.673021137714386,0.29697850346565247,93676.99606321218,94282.35458458241,6264.611775251258,627.9910402918722
182,116.59399175643921,17.081891983747482,0.7047787308692932,0.2828330397605896,104244.87826807967,104775.1103947365,6583.791399234442,980.4126179677634
183,117.33545166254044,17.261188507080078,0.6784430742263794,0.2883206903934479,102828.7978761501,103251.56549718925,5408.593294327079,862.4493024263957
184,117.12071162462234,17.35506296157837,0.6946630477905273,0.27066344022750854,131108.41117571545,131666.68455496232,7698.338898851706,976.5215790490702
185,117.57799959182739,17.34914204478264,0.6678782105445862,0.2762484550476074,108649.23000829217,109162.26796756363,6320.400960964917,808.1765795595434
186,117.19357872009277,17.46766923367977,0.6353472471237183,0.29336684942245483,118849.1585195758,119362.54479683499,6437.569248919918,1277.7808573623615
187,116.04383224248886,16.906306594610214,0.6313668489456177,0.278823584318161,94627.22991777777,95015.16432135671,5282.546724958408,915.262230861206
188,119.9733053445816,17.03581838309765,0.6799079775810242,0.30553096532821655,92638.40189726447,92993.02507683894,5266.076004726611,643.221795881084
189,117.76557469367981,16.971580237150192,0.7780970931053162,0.30197757482528687,100483.76384843157,100868.04864692655,6508.816789504772,626.8069002749374
190,117.32023739814758,17.577541440725327,0.7134259343147278,0.2768259048461914,104158.75457221022,105947.81699428314,6324.726898721712,786.2090300931765
191,118.34833079576492,17.100057020783424,0.698391854763031,0.2878449857234955,156842.50755194816,157599.8165600536,7357.766482747278,725.7302447531731
192,114.8080837726593,16.69248303771019,0.6865862607955933,0.2749194800853729,71852.87583715311,72571.25063148334,5117.891159675378,971.50234302592
193,115.99124282598495,16.790344461798668,0.7171310782432556,0.29426777362823486,96387.58079496717,96982.11687311008,5197.558595398046,777.0515690802816
194,114.50794130563736,16.84352020919323,0.6547021269798279,0.31193140149116516,82869.57450484476,83205.88678311309,5296.033369315337,740.8833421509768
195,116.0438984632492,16.89165908098221,0.616096019744873,0.2725851535797119,91406.78737412686,91920.85276560835,4981.599331676651,525.52019055722
196,116.522207736969,17.15697592496872,0.6698905229568481,0.2790185809135437,105819.5034755059,106235.9211719307,6695.029937646947,676.78394007511
197,118.33301317691803,17.160215958952904,0.6382123827934265,0.2867550849914551,109944.1922144895,110367.0840855258,4999.775409262501,485.13641315855915
198,115.11682760715485,17.347066521644592,0.7137174606323242,0.27972033619880676,80875.22377370465,81448.75715744164,6676.1491684402035,870.1737716039938
199,118.95735955238342,17.602396607398987,0.6912103891372681,0.2954307198524475,93921.83957692918,94275.73358044622,7687.702954341388,985.326803079926
200,116.322385430336,17.45822685956955,0.6907100081443787,0.26488375663757324,87273.85568053903,87646.80945894879,6494.553763385231,707.4496505501792
201,115.16269147396088,16.878264471888542,0.6423380374908447,0.2884460389614105,84199.40555025973,85397.98874983545,5055.105860976788,520.510987225524
202,116.06500679254532,16.866225019097328,0.6389000415802002,0.2551530599594116,99993.2512815957,100709.85076507651,5214.263301005384,574.7333722805455
203,115.1281191110611,17.333829641342163,0.6340311169624329,0.28335630893707275,108623.31811008355,109814.19734134972,6016.90080651924,828.2751990276098
204,115.70462277531624,17.12149505317211,0.6976576447486877,0.2832094430923462,89383.22667748103,90551.89700251605,6663.722614304684,721.8654745648769
205,115.87492209672928,16.59407778084278,0.5943820476531982,0.27383020520210266,100677.90931208119,101227.01229268685,5545.343190088761,940.2746103062324
206,118.19014078378677,17.46270853281021,0.7091695666313171,0.26366978883743286,131965.82032539134,132465.00462925015,6064.390050850983,603.99477098008
207,117.76872611045837,17.14715850353241,0.7291243076324463,0.2570444345474243,112070.8485477586,112491.83049170917,6200.83397258687,1011.8701570791259
208,115.92182970046997,16.944820046424866,0.7371924519538879,0.2793748378753662,85880.8694892586,86491.45217739133,5948.972785506236,733.5729842721273
209,117.03780579566956,17.149817422032356,0.7756015658378601,0.2605794668197632,130489.66536443056,131294.29416061833,5114.550571650595,679.8648245161928
210,118.06626975536346,16.852138176560402,0.7020129561424255,0.26990219950675964,95519.70060268874,96888.75066808061,5519.588818145604,529.8646315514228
211,117.04831802845001,17.11073699593544,0.6496434807777405,0.28571054339408875,101711.652259192,103088.02933381624,5302.165108226715,642.4562009847964
212,117.60087424516678,17.002234801650047,0.6874523758888245,0.30162301659584045,105980.0811690873,107233.8979011447,6181.820069254092,819.4268890720894
213,116.93883121013641,16.90059068799019,0.6723265051841736,0.2898864448070526,97971.00398669849,98391.87998085213,5518.869104300616,878.0522949672938
214,116.673593968153,17.048843145370483,0.7025377154350281,0.2527956962585449,123423.07507394509,124914.62481385679,6595.930568379214,696.6840622232968
215,117.70105755329132,17.28858658671379,0.6029641032218933,0.2583618760108948,112748.90273880636,113525.89645152124,4962.403383464334,1046.7112889632106
216,117.08211028575897,17.277821749448776,0.6772144436836243,0.26478317379951477,105559.46961308122,106160.16429955409,5731.855195075226,1131.2598291723934
217,117.36212241649628,17.27560657262802,0.8948022723197937,0.32439544796943665,116979.47849961437,117496.02379650851,6338.673083780787,1358.422562465567
218,116.36272776126862,17.2590292096138,0.6760802268981934,0.27095934748649597,102546.30251213396,103185.62895095773,6627.938436037494,677.539972315441
219,115.8039939403534,17.122298136353493,0.6417126059532166,0.2719629108905792,82026.86931144769,82574.7994477974,6839.584348247825,725.0074172355705
220,116.04921674728394,17.29992839694023,0.6526963114738464,0.28359562158584595,95207.63684672916,95944.9332598105,6293.071099168479,622.708533563613
221,117.1563149690628,17.270317167043686,0.7775620818138123,0.28749725222587585,78609.97813073959,78991.26002571054,5809.420780970966,820.5256799767762
222,117.68104112148285,17.652067750692368,0.6152923107147217,0.2961272597312927,124980.8413795763,126927.16989417098,5375.352946277422,814.0746157630808
223,114.66967558860779,17.04580071568489,0.6812844276428223,0.2769697904586792,84556.03309066288,84988.56627212932,5140.222159527106,807.1225857108567
224,117.78369510173798,17.188945442438126,0.7370186448097229,0.31989988684654236,91050.3324008472,91581.38710240678,5991.595834821119,749.4678815015068
225,115.64243930578232,16.93395572900772,0.7260944843292236,0.28366827964782715,105318.69704159099,106109.73105668802,6908.0808227274565,684.9422840095401
226,114.99916380643845,17.100428998470306,0.6887763738632202,0.3227139413356781,88921.13197532318,89541.42398257497,6896.509050069288,572.9667012835254
227,117.29746210575104,16.900791734457016,0.643854558467865,0.27850592136383057,92720.63492082493,93339.2432479264,6304.68158325846,653.8200041358583
228,117.6074196100235,16.91737411916256,0.6495762467384338,0.2578229606151581,108951.53914678516,110097.60879734461,6340.491721811768,1126.2989844562926
229,117.25257074832916,17.31645369529724,0.6864069700241089,0.2816525995731354,95427.8684756921,95967.69704786596,6123.369267644174,545.9216100557234
230,115.49509996175766,17.280689030885696,0.6434394717216492,0.2913857102394104,103226.90395838486,104245.17043886434,6104.8734852168545,935.8978399428665
231,115.59604799747467,17.449063509702682,0.7451527118682861,0.2770508825778961,116817.31767269156,117512.76049043404,6211.312662127833,808.2668262704503
232,116.58914279937744,16.921161875128746,0.756539523601532,0.30241718888282776,95137.28658579088,95563.61086429845,5763.107546383255,697.3944948406373
233,116.65344467759132,17.234438747167587,0.7171472311019897,0.318738728761673,113466.07583379395,114827.96469000976,6174.357264914362,1011.7397641135324
234,117.20984363555908,17.70883011817932,0.6355932354927063,0.24831104278564453,128647.96742434372,129520.10194224713,6687.437028736832,1173.304052384793
235,116.74407017230988,16.947584599256516,0.6876385807991028,0.27154794335365295,99821.76147933243,100374.17552936988,5714.663708816179,773.9895184874428
236,114.5455749630928,16.897779911756516,0.6041147112846375,0.2871798872947693,91868.39679018523,92330.28402748144,6046.949593023559,603.0901099321694
237,114.8997409939766,16.959440857172012,0.8145451545715332,0.2900833189487457,98879.41069384346,99360.28450787466,7774.129008818202,843.4553832262995
238,116.54953986406326,16.856948107481003,0.6720847487449646,0.2558271884918213,93412.81697602074,94277.83173713798,5451.480242572359,941.3246539472873
239,119.90886890888214,17.222276210784912,0.7384243011474609,0.2677043676376343,135361.43642389815,135901.42407132106,6671.183130671675,1237.678629997343
240,118.78598195314407,17.341684713959694,0.6141957640647888,0.2649648189544678,142650.21937854786,143466.27830059096,5983.672937498319,1362.8358946984856
241,116.39904290437698,16.868678867816925,0.6940181851387024,0.28759765625,104735.55985941943,105384.23288465827,6222.363952217149,1271.840045648614
242,116.34674817323685,17.258556067943573,0.6730579733848572,0.2763928472995758,121689.30119966509,123148.04157754984,6406.062137917739,794.7153960722201
243,119.30579680204391,17.09769731760025,0.6978008151054382,0.2501254975795746,96039.84027571698,96548.19948906891,5048.078295101539,1044.5425753292702
244,117.03430581092834,17.09866254031658,0.5919517278671265,0.3005291521549225,107490.291894611,108875.68045938811,5887.3316050685025,782.5058078418339
245,115.64698284864426,17.133778423070908,0.6814133524894714,0.25941193103790283,100426.69270512905,100915.68939388453,5860.895561850198,720.7889583726086
246,115.84639602899551,17.32100772857666,0.6526150703430176,0.31462210416793823,148716.56256344396,149349.82686968977,5872.275423010801,356.25139282745675
247,115.86095088720322,17.040469095110893,0.6574863195419312,0.2773316204547882,73531.33443637766,74595.21249866579,6169.768206381621,1064.6442313149016
248,115.910609126091,17.177907809615135,0.7983275651931763,0.27106180787086487,112252.24715892322,113236.8317661797,5852.086201435657,602.7097817011002
249,116.76308172941208,17.427606850862503,0.6575455069541931,0.2757951617240906,96468.39313617817,97118.94219579533,6934.426206718754,1056.058199861524
250,116.78359967470169,17.25129845738411,0.7912187576293945,0.2958250045776367,70614.26467513842,71413.94959724548,5749.266547174126,843.6220471285743
251,117.51422822475433,16.906382381916046,0.6910709142684937,0.2800992727279663,89420.60970519527,90032.35174241586,5511.267553203823,927.9630878899599
252,115.52492547035217,17.03083148598671,0.7224188446998596,0.27730807662010193,122170.0442129256,123084.9982065821,5949.983486871778,755.3546218933009
253,116.07274994254112,16.803753465414047,0.7583330869674683,0.2766244113445282,108426.4741622867,110627.52056374587,5962.857468436244,695.9776431283534
254,116.85346227884293,17.465311110019684,0.6295393109321594,0.2830560505390167,99494.03482455101,99868.1215327964,7538.889578098793,804.6295651777328
255,117.95938789844513,17.245343178510666,0.6829929351806641,0.29105275869369507,113401.956762828,113962.2027080728,6378.342792312591,1159.123392869143
256,117.20192348957062,17.132219940423965,0.6356558799743652,0.2690000832080841,97055.8066931315,97561.4545020112,5673.6686157737095,969.1094685201792
257,116.60495644807816,17.12463630735874,0.7419779896736145,0.2920786142349243,116493.46744504197,117242.24548565378,5980.127599088152,1257.9503338708969
258,118.95876464247704,17.44844415783882,0.7415809631347656,0.2545298933982849,92745.91746324959,93108.2162648758,6459.6657843803505,823.1140155850056
259,115.49963587522507,16.57207740843296,0.6452232599258423,0.28844964504241943,90057.55962436683,90724.02701896925,5889.054837858105,480.7371694792472
260,117.66941094398499,16.87947842478752,0.7365153431892395,0.2707253396511078,107903.99716435278,108474.273365182,5681.316022828517,745.5275956725629
261,117.20427310466766,17.55408900976181,0.7573041915893555,0.2675001323223114,119806.61649697936,121025.68065423584,7026.380193588816,1494.9522864455362
262,117.45367002487183,17.438309371471405,0.7202463150024414,0.2939107120037079,116687.08231716405,117863.86943415548,6295.401212140354,678.4133936205418
263,118.07153511047363,17.28271695971489,0.6057918071746826,0.2573942244052887,106131.06408612657,106705.2691710828,6320.321128864823,750.5774124717901
264,116.83823549747467,17.29190468788147,0.6404168605804443,0.25233158469200134,97065.2219566096,97442.42612159494,5809.133722240616,992.1022256144919
265,116.43666431307793,17.09797614812851,0.6772506237030029,0.27673932909965515,111045.22493888048,111847.08308085767,6257.119123007231,868.9541900740255
266,114.9200541973114,16.64840142428875,0.6390862464904785,0.2662651836872101,91254.27127277618,91662.3442314645,5012.698266226137,877.6938204073944
267,116.0390294790268,17.258037000894547,0.6499934196472168,0.2612381875514984,73445.47983053251,73832.67115935277,5157.873675182922,1053.8275054473995
268,117.98100119829178,17.463056966662407,0.655098557472229,0.24115519225597382,109611.21030590466,111070.70336031535,6180.0434341038535,937.057577907213
269,117.57268649339676,17.073322281241417,0.7355539202690125,0.2625090479850769,100291.02382742734,100722.25841068181,6010.486957649824,848.5216504266508
270,117.24392688274384,17.131078839302063,0.8747733235359192,0.2868253290653229,101223.1674931795,102103.58264010571,7062.956844482374,783.6325192315613
271,117.436951816082,17.119744896888733,0.6709921360015869,0.29886752367019653,135394.183322336,136223.8615137169,6311.417354982708,992.144250186947
272,116.40802210569382,17.234659925103188,0.7067188620567322,0.27902042865753174,87540.84844797316,87952.7693080173,5703.263408725872,784.7771881203857
273,117.56266099214554,17.347251772880554,0.7437518835067749,0.267996609210968,98194.43938083743,98579.61103124567,5343.468810717878,782.9180862365907
274,116.23429948091507,17.284879833459854,0.7065145969390869,0.26937609910964966,98249.34432418329,98829.82758992298,5189.445990322099,1208.6843830190053
275,115.56220090389252,17.03438091278076,0.7294147610664368,0.2756172716617584,97451.54604528072,97900.04074205218,5883.1164321186425,533.9564322878443
276,116.27176827192307,16.985038429498672,0.6404116749763489,0.27937865257263184,107555.93729044401,108489.55569466886,6138.477469676009,960.2795959156015
277,115.41036492586136,17.196358174085617,0.7401644587516785,0.27147892117500305,81658.03821352069,82768.83528373421,6598.651531578983,770.3838344074611
278,114.92882281541824,17.139582365751266,0.6632758378982544,0.3028126060962677,102367.28334050416,102987.4022237708,5896.0440868057785,640.3011784599448
279,116.22905558347702,17.05780190229416,0.5973614454269409,0.2677929997444153,94281.33726563946,94688.07142512966,5667.169440261408,1016.5125495990253
280,116.19941335916519,17.272299140691757,0.6934094429016113,0.2595771551132202,99657.17906406826,100090.38040051915,6215.858119108841,1136.8930369625766
281,117.92557233572006,17.07942819595337,0.6633855700492859,0.28707507252693176,132419.2531484834,133074.23902857877,5911.199121087525,1279.0694887126942
282,118.29739987850189,17.181674540042877,0.6293029189109802,0.29349979758262634,92599.93500778527,93001.05832581662,6021.55255966637,979.6826553663923
283,116.96284461021423,17.173041701316833,0.7057526111602783,0.2784267067909241,102603.57069601539,103092.31971604974,6610.071739783443,889.723133451232
284,114.6591328382492,16.813833355903625,0.6562111973762512,0.26211950182914734,67853.01085833591,68373.51791025067,5458.633856934421,618.7282945471185
285,115.11322033405304,17.35663428902626,0.7957485318183899,0.26575997471809387,93306.32623621763,93959.64435367427,7066.520836178266,1086.2625466976249
286,117.91134083271027,17.399674981832504,0.682048499584198,0.2655293941497803,93919.03915841611,95458.80408358217,6783.204318001188,575.1053389113646
287,114.63953620195389,17.353233575820923,0.6331953406333923,0.2832808494567871,75357.78921900578,75718.86329408904,5632.241225891625,567.646992894292
288,116.42938959598541,17.27021650969982,0.6504014730453491,0.27752524614334106,108051.18216618894,109405.55130353222,5354.77296451658,912.451197450235
289,114.76609349250793,16.620645612478256,0.6994381546974182,0.31968411803245544,111357.92703991644,111803.33169183812,5027.935085278027,789.840540099183
290,115.72946172952652,17.049836456775665,0.7461716532707214,0.278822660446167,125117.04246298819,125883.97203005293,6388.247247699945,899.2898149790732
291,119.18315893411636,17.652895539999008,0.6799583435058594,0.2869679629802704,129070.11443552189,129635.16089158642,6752.919843964051,1317.3126819312831
292,117.09425938129425,16.84855069220066,0.6898478269577026,0.2571810185909271,87038.0071438235,88217.45306008837,6513.124625498203,905.4823554231166
293,116.03868979215622,17.369275495409966,0.6813273429870605,0.2878572344779968,110777.80850895913,111881.53580418337,5533.094777088883,858.5153142809077
